week timestamp,track name,arist name,last position,weeks on list,rank,genres
1982-06-05,CHARIOTS OF FIRE,Vangelis,14,6,9,"['cyberpunk', 'new age', 'synthesizer']"
1982-06-05,LOKOMOTYWA Z OGŁOSZENIA,Perfect,8,6,10,"['alternative metal', 'alternative rock', 'nu metal', 'rap rock', 'rock', 'supergroup']"
1982-06-05,EBONY AND IVORY,Paul McCartney & Stevie Wonder,6,7,11,['Other']
1982-06-05,I LOVE ROCK AND ROLL,Joan Jett & The Blackhearts,7,7,12,"['glam punk', 'rock']"
1982-06-05,FOR THOSE ABOUT TO ROCK (WE SALUTE YOU),AC/DC,12,8,13,"['australian rock', 'hard rock', 'rock']"
1982-06-05,KTO ZROBIŁ MI TEN ŻART,Budka Suflera,17,5,14,"['classic polish pop', 'polish prog', 'polish rock']"
1982-06-05,RAINBOW BRIDGE,Greg Gee,20,3,15,[]
1982-06-05,ANGEL OF DEATH,Thin Lizzy,17,4,16,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'irish rock', 'metal', 'rock']"
1982-06-05,BALLADA O MALARZU,Dżem,N,1,17,"['dance pop', 'pop', 'post-teen pop']"
1982-06-05,THE NUMBER OF THE BEAST,Iron Maiden,19,2,18,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']"
1982-06-05,HEAT OF THE MOMENT,Asia,N,1,19,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']"
1982-06-05,NIC NIE BOLI,Dwa Plus Jeden (2+1),N,1,20,['Other']
1982-06-05,VIEW FROM A BRIDGE,Kim Wilde,24,0,21,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1982-06-05,W DRODZE DO JEJ SERCA,Bajm,26,0,22,"['polish pop', 'polish rock']"
1982-06-05,"NIEDAWNO TAK, PEWNEGO DNIA",Exodus,25,0,23,"['death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']"
1982-06-05,KŁOPOTY TO JEJ SPECJALNOŚĆ,Martyna Jakubowicz,27,0,24,"['classic polish pop', 'poezja spiewana', 'polish blues']"
1982-06-05,ROSANNA,Toto,N,0,25,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
1982-06-05,ZAMIAST KOŁYSANKI,Krzysztof Cugowski,30,0,26,[]
1982-06-05,NO ONE LIKE YOU,Scorpions,28,0,27,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1982-06-05,SMAK CZERWONEGO WINA,Kombi,29,0,28,"['classic russian pop', 'russian pop', 'soviet synthpop']"
1982-06-05,STONE COLD,Rainbow,N,0,29,['modern rock']
1982-06-05,SURRENDER,Jon Anderson,N,0,30,"['art rock', 'progressive rock', 'symphonic rock']"
1982-06-12,PARANOJA JEST GOŁA,Maanam,2,5,1,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1982-06-12,WHEN THE SMOKE IS GOING DOWN,Scorpions,1,5,2,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1982-06-12,KOMBINAT,Republika,3,3,3,"['polish post-punk', 'polish rock']"
1982-06-12,THE BEATLES MOVIE MEDLEY,The Beatles,6,3,4,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1982-06-12,BODY LANGUAGE,Queen,4,6,5,"['classic rock', 'glam rock', 'rock']"
1982-06-12,CHODZĄ LUDZIE,TSA,5,4,6,['pop']
1982-06-12,LOKOMOTYWA Z OGŁOSZENIA,Perfect,10,7,7,"['alternative metal', 'alternative rock', 'nu metal', 'rap rock', 'rock', 'supergroup']"
1982-06-12,HEAT OF THE MOMENT,Asia,19,2,8,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']"
1982-06-12,51,TSA,7,9,9,['pop']
1982-06-12,NIC NIE BOLI,Dwa Plus Jeden (2+1),20,2,10,['Other']
1982-06-12,THE NUMBER OF THE BEAST,Iron Maiden,18,3,11,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']"
1982-06-12,CHARIOTS OF FIRE,Vangelis,9,7,12,"['cyberpunk', 'new age', 'synthesizer']"
1982-06-12,KTO ZROBIŁ MI TEN ŻART,Budka Suflera,14,6,13,"['classic polish pop', 'polish prog', 'polish rock']"
1982-06-12,BRYLANTY,Izabela Trojanowska,8,6,14,['classic polish pop']
1982-06-12,RAINBOW BRIDGE,Greg Gee,15,4,15,[]
1982-06-12,FOR THOSE ABOUT TO ROCK (WE SALUTE YOU),AC/DC,13,9,16,"['australian rock', 'hard rock', 'rock']"
1982-06-12,BALLADA O MALARZU,Dżem,17,2,17,"['dance pop', 'pop', 'post-teen pop']"
1982-06-12,I LOVE ROCK AND ROLL,Joan Jett & The Blackhearts,12,8,18,"['glam punk', 'rock']"
1982-06-12,VIEW FROM A BRIDGE,Kim Wilde,N,1,19,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1982-06-12,W DRODZE DO JEJ SERCA,Bajm,N,1,20,"['polish pop', 'polish rock']"
1982-06-12,"NIEDAWNO TAK, PEWNEGO DNIA",Exodus,23,0,21,"['death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']"
1982-06-12,KŁOPOTY TO JEJ SPECJALNOŚĆ,Martyna Jakubowicz,24,0,22,"['classic polish pop', 'poezja spiewana', 'polish blues']"
1982-06-12,OSTATNI TANIEC,Lombard,N,0,23,['corridos clasicos']
1982-06-12,ESPANA FOREVER,Maanam,N,0,24,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1982-06-12,ROSANNA,Toto,25,0,25,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
1982-06-12,STONE COLD,Rainbow,29,0,26,['modern rock']
1982-06-12,NO ONE LIKE YOU,Scorpions,27,0,27,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1982-06-12,SMAK CZERWONEGO WINA,Kombi,28,0,28,"['classic russian pop', 'russian pop', 'soviet synthpop']"
1982-06-12,SURRENDER,Jon Anderson,30,0,29,"['art rock', 'progressive rock', 'symphonic rock']"
1982-06-12,WHEN ALL IS SAID AND DONE,ABBA,N,0,30,"['europop', 'swedish pop']"
1982-06-19,WHEN THE SMOKE IS GOING DOWN,Scorpions,2,6,1,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1982-06-19,PARANOJA JEST GOŁA,Maanam,1,6,2,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1982-06-19,KOMBINAT,Republika,3,4,3,"['polish post-punk', 'polish rock']"
1982-06-19,BODY LANGUAGE,Queen,5,7,4,"['classic rock', 'glam rock', 'rock']"
1982-06-19,THE BEATLES MOVIE MEDLEY,The Beatles,4,4,5,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1982-06-19,HEAT OF THE MOMENT,Asia,8,3,6,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']"
1982-06-19,OSTATNI TANIEC,Lombard,N,1,7,['corridos clasicos']
1982-06-19,CHARIOTS OF FIRE,Vangelis,12,8,8,"['cyberpunk', 'new age', 'synthesizer']"
1982-06-19,NIC NIE BOLI,Dwa Plus Jeden (2+1),10,3,9,['Other']
1982-06-19,THE NUMBER OF THE BEAST,Iron Maiden,11,4,10,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']"
1982-06-19,CHODZĄ LUDZIE,TSA,6,5,11,['pop']
1982-06-19,NO ONE LIKE YOU,Scorpions,N,1,12,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1982-06-19,VIEW FROM A BRIDGE,Kim Wilde,19,2,13,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1982-06-19,SURRENDER,Jon Anderson,N,1,14,"['art rock', 'progressive rock', 'symphonic rock']"
1982-06-19,W DRODZE DO JEJ SERCA,Bajm,20,2,15,"['polish pop', 'polish rock']"
1982-06-19,STONE COLD,Rainbow,N,1,16,['modern rock']
1982-06-19,BLUE EYES,Elton John,N,1,17,"['glam rock', 'mellow gold', 'piano rock']"
1982-06-19,LAS PALABRAS DE AMOR,Queen,N,1,18,"['classic rock', 'glam rock', 'rock']"
1982-06-19,KŁOPOTY TO JEJ SPECJALNOŚĆ,Martyna Jakubowicz,N,1,19,"['classic polish pop', 'poezja spiewana', 'polish blues']"
1982-06-19,KTO ZROBIŁ MI TEN ŻART,Budka Suflera,13,7,20,"['classic polish pop', 'polish prog', 'polish rock']"
1982-06-19,STAYING POWER,Queen,N,0,21,"['classic rock', 'glam rock', 'rock']"
1982-06-19,ESPANA FOREVER,Maanam,24,0,22,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1982-06-19,ROSANNA,Toto,25,0,23,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
1982-06-19,RAINBOW BRIDGE,Rainbow Bridge,N,0,24,['popgaze']
1982-06-19,FOR THOSE ABOUT TO ROCK (WE SALUTE YOU),AC/DC,N,0,25,"['australian rock', 'hard rock', 'rock']"
1982-06-19,BRYLANTY,Izabela Trojanowska,N,0,26,['classic polish pop']
1982-06-19,"NIEDAWNO TAK, PEWNEGO DNIA",Exodus,21,0,27,"['death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']"
1982-06-19,TUG OF WAR,Paul McCartney,N,0,28,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
1982-06-19,FLASH IN THE NIGHT,Secret Service,N,0,29,"['europop', 'italian disco']"
1982-06-19,WHEN ALL IS SAID AND DONE,ABBA,30,0,30,"['europop', 'swedish pop']"
1984-03-10,RADIO GA-GA,Queen,2,7,1,"['classic rock', 'glam rock', 'rock']"
1984-03-10,"JEZU, JAK SIĘ CIESZĘ",Klaus Mitffoch,1,7,2,"['classic polish pop', 'polish post-punk', 'polish rock']"
1984-03-10,TO TYLKO TANGO,Maanam,3,10,3,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1984-03-10,HEART FROM THE START,Classix Nouveaux,11,3,4,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
1984-03-10,BIRD OF PARADISE,Snowy White,4,8,5,"['blues', 'blues rock', 'british blues', 'electric blues', 'modern blues']"
1984-03-10,ONLY FOR LOVE,Limahl,5,16,6,"['new romantic', 'new wave pop', 'synthpop']"
1984-03-10,RUN RUNAWAY,Slade,16,3,7,"['album rock', 'art rock', 'blues rock', 'classic uk pop', 'glam rock', 'hard rock']"
1984-03-10,"AKU-HARA, KRAJ ZE SNU",Lombard,13,4,8,['corridos clasicos']
1984-03-10,NIE MA ZYSKU,Kombi,7,5,9,"['classic russian pop', 'russian pop', 'soviet synthpop']"
1984-03-10,HERE COMES THE RAIN AGAIN,Eurythmics,8,11,10,"['art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']"
1984-03-10,FABRYKA MAŁP,Lady Pank,10,10,11,['polish rock']
1984-03-10,KURTYNA,Republika,6,6,12,"['polish post-punk', 'polish rock']"
1984-03-10,"DOCTOR, DOCTOR!",The Thompson Twins,23,3,13,['Other']
1984-03-10,STREET DANCE,Break Machine,24,4,14,[]
1984-03-10,STILL LOVING YOU,Scorpions,30,2,15,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1984-03-10,JUMP,Van Halen,14,5,16,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']"
1984-03-10,NA TO NIE MA CENY,Oddział Zamknięty,40,2,17,['polish punk']
1984-03-10,RELAX,Frankie Goes To Hollywood,21,5,18,"['art rock', 'dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
1984-03-10,"ALE PLAMA, NA KOLANA",Martyna Jakubowicz,20,4,19,"['classic polish pop', 'poezja spiewana', 'polish blues']"
1984-03-10,WHAT IS LOVE?,Howard Jones,12,11,20,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'soft rock', 'synthpop']"
1984-03-10,WISHFUL THINKING,China Chrisis,19,5,21,"['art rock', 'classic uk pop', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
1984-03-10,(FEELS LIKE) HEAVEN,Fiction Factory,31,2,22,"['new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']"
1984-03-10,SOMEBODY'S WATCHING ME,Rockwell & Michael Jackson,35,2,23,['Other']
1984-03-10,ZDRADA,Maanam,15,10,24,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
1984-03-10,NOBODY TOLD ME,John Lennon,9,7,25,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']"
1984-03-10,UCIECZKA Z TROPIKU,Marek Biliński,29,4,26,"['polish electronica', 'polish synthpop']"
1984-03-10,THE SIGN OF FIRE,The Fixx,18,8,27,"['album rock', 'art rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1984-03-10,NIEUSTANNE TANGO,Republika,22,16,28,"['polish post-punk', 'polish rock']"
1984-03-10,BREAK MY STRIDE,Matthew Wilder,27,5,29,['new wave pop']
1984-03-10,GDY GRALI DLA NAS ROLLING STONES,Dwa Plus Jeden (2+1),26,7,30,['Other']
2001-03-23,A THOUSAND YEARS,Sting,4,8,1,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-03-23,MALCZIKI,Yugoton & Kazik,2,9,2,['Other']
2001-03-23,KING OF SORROW,Sade,5,8,3,"['british soul', 'neo soul', 'sophisti-pop']"
2001-03-23,CHINSKIE MORZE,Maanam,3,5,4,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-03-23,THANK YOU,Dido,1,10,5,['pop rock']
2001-03-23,BEAUTIFUL DAY,U2,21,29,6,"['irish rock', 'permanent wave', 'rock']"
2001-03-23,NATALIA W BROOKLINIE,El Doopa,9,12,7,['Other']
2001-03-23,OPOWIEŚĆ,Edyta Bartosiewicz,11,3,8,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2001-03-23,AIN'T GONNA STAND FOR IT,Eric Clapton,7,6,9,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
2001-03-23,RZEKA MARZEN,Beata,12,3,10,[]
2001-03-23,NABROIŁO SIĘ,Voo Voo,10,11,11,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2001-03-23,STUCK IN A MOMENT YOU CAN'T GET OUT OF,U2,13,15,12,"['irish rock', 'permanent wave', 'rock']"
2001-03-23,ROAD TRIPPIN',Red Hot Chili Peppers,16,17,13,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2001-03-23,"GDYBYM WIEDZIAŁ, TO CO WIEM",Kazik,22,22,14,['polish punk']
2001-03-23,HERE WITH ME,Dido,20,2,15,['pop rock']
2001-03-23,SAILING TO PHILADELPHIA,Mark Knopfler & James Taylor,17,10,16,[]
2001-03-23,DON'T PANIC,Coldplay,28,2,17,"['permanent wave', 'pop']"
2001-03-23,NEW WORLD,Björk,6,5,18,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2001-03-23,MODLITWA O ZŁOTY DESZCZ,Bajm,14,16,19,"['polish pop', 'polish rock']"
2001-03-23,EGOIŚCI,Agressiva 69 i Edyta Bartosiewicz,8,10,20,['Other']
2001-03-23,WILD CHILD,Enya,18,8,21,"['celtic', 'middle earth']"
2001-03-23,GONE WITH THE SIN,HIM,15,12,22,"['dark rock', 'finnish alternative rock', 'gothic metal']"
2001-03-23,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,23,3,23,['permanent wave']
2001-03-23,DLA CIEBIE,Myslovitz,26,20,24,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2001-03-23,GLOSNY SMIECH,Fiolka,24,5,25,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
2001-03-23,SPOZA NAS,Mieczysław Szcześniak,29,4,26,['disney polska']
2001-03-23,PRZEPRASZAM,Sztywny Pal Azji,25,7,27,"['polish blues', 'polish punk', 'polish rock']"
2001-03-23,WIOSNA PRZYJDZIE I TAK,Kayah,N,1,28,"['polish alternative', 'polish pop']"
2001-03-23,THE IRIS SLEEPS UNDER THE SNOW,Ścianka,27,4,29,[]
2001-03-23,BLACK EYED,Placebo,N,1,30,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-03-30,MALCZIKI,Yugoton & Kazik,2,10,1,['Other']
2001-03-30,A THOUSAND YEARS,Sting,1,9,2,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-03-30,BEAUTIFUL DAY,U2,6,30,3,"['irish rock', 'permanent wave', 'rock']"
2001-03-30,CHINSKIE MORZE,Maanam,4,6,4,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-03-30,NATALIA W BROOKLINIE,El Doopa,7,13,5,['Other']
2001-03-30,KING OF SORROW,Sade,3,9,6,"['british soul', 'neo soul', 'sophisti-pop']"
2001-03-30,"GDYBYM WIEDZIAŁ, TO CO WIEM",Kazik,14,23,7,['polish punk']
2001-03-30,THANK YOU,Dido,5,11,8,['pop rock']
2001-03-30,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,23,4,9,['permanent wave']
2001-03-30,DLA CIEBIE,Myslovitz,24,21,10,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2001-03-30,ROAD TRIPPIN',Red Hot Chili Peppers,13,18,11,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2001-03-30,NABROIŁO SIĘ,Voo Voo,11,12,12,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2001-03-30,STUCK IN A MOMENT YOU CAN'T GET OUT OF,U2,12,16,13,"['irish rock', 'permanent wave', 'rock']"
2001-03-30,HERE WITH ME,Dido,15,3,14,['pop rock']
2001-03-30,AIN'T GONNA STAND FOR IT,Eric Clapton,9,7,15,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
2001-03-30,DON'T PANIC,Coldplay,17,3,16,"['permanent wave', 'pop']"
2001-03-30,SAILING TO PHILADELPHIA,Mark Knopfler & James Taylor,16,11,17,[]
2001-03-30,PRZEPRASZAM,Sztywny Pal Azji,27,8,18,"['polish blues', 'polish punk', 'polish rock']"
2001-03-30,RZEKA MARZEN,Beata,10,4,19,[]
2001-03-30,GLOSNY SMIECH,Fiolka,25,6,20,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
2001-03-30,WIOSNA PRZYJDZIE I TAK,Kayah,28,2,21,"['polish alternative', 'polish pop']"
2001-03-30,NEW WORLD,Björk,18,6,22,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2001-03-30,EGOIŚCI,Agressiva 69 i Edyta Bartosiewicz,20,11,23,['Other']
2001-03-30,OPOWIEŚĆ,Edyta Bartosiewicz,8,4,24,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2001-03-30,WILD CHILD,Enya,21,9,25,"['celtic', 'middle earth']"
2001-03-30,BLACK EYED,Placebo,30,2,26,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-03-30,SPOZA NAS,Mieczysław Szcześniak,26,5,27,['disney polska']
2001-03-30,DWÓJNIA,Voo Voo,N,1,28,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2001-03-30,MOUTH,Paradise Lost,N,1,29,"['death metal', 'doom metal', 'gothic metal', 'metal', 'uk doom metal']"
2001-03-30,PATH,Apocalyptica,N,1,30,"['alternative metal', 'bow pop', 'cello', 'finnish metal', 'nu metal', 'symphonic metal']"
2001-04-06,MALCZIKI,Yugoton & Kazik,1,11,1,['Other']
2001-04-06,A THOUSAND YEARS,Sting,2,10,2,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-04-06,NATALIA W BROOKLINIE,El Doopa,5,14,3,['Other']
2001-04-06,CHINSKIE MORZE,Maanam,4,7,4,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-04-06,BEAUTIFUL DAY,U2,3,31,5,"['irish rock', 'permanent wave', 'rock']"
2001-04-06,KING OF SORROW,Sade,6,10,6,"['british soul', 'neo soul', 'sophisti-pop']"
2001-04-06,"GDYBYM WIEDZIAŁ, TO CO WIEM",Kazik,7,24,7,['polish punk']
2001-04-06,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,9,5,8,['permanent wave']
2001-04-06,THANK YOU,Dido,8,12,9,['pop rock']
2001-04-06,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,N,1,10,['Other']
2001-04-06,ROAD TRIPPIN',Red Hot Chili Peppers,11,19,11,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
2001-04-06,DLA CIEBIE,Myslovitz,10,22,12,"['polish alternative', 'polish alternative rock', 'polish indie', 'polish indie rock', 'polish pop', 'polish rock']"
2001-04-06,HERE WITH ME,Dido,14,4,13,['pop rock']
2001-04-06,IMITATION OF LIFE,R.E.M.,N,1,14,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-04-06,DON'T PANIC,Coldplay,16,4,15,"['permanent wave', 'pop']"
2001-04-06,NABROIŁO SIĘ,Voo Voo,12,13,16,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2001-04-06,STUCK IN A MOMENT YOU CAN'T GET OUT OF,U2,13,17,17,"['irish rock', 'permanent wave', 'rock']"
2001-04-06,GLOSNY SMIECH,Fiolka,20,7,18,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
2001-04-06,SAILING TO PHILADELPHIA,Mark Knopfler & James Taylor,17,12,19,[]
2001-04-06,BLACK EYED,Placebo,26,3,20,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-04-06,WIOSNA PRZYJDZIE I TAK,Kayah,21,3,21,"['polish alternative', 'polish pop']"
2001-04-06,PRZEPRASZAM,Sztywny Pal Azji,18,9,22,"['polish blues', 'polish punk', 'polish rock']"
2001-04-06,OPOWIEŚĆ,Edyta Bartosiewicz,24,5,23,"['classic polish pop', 'polish alternative', 'polish pop', 'polish rock']"
2001-04-06,MOUTH,Paradise Lost,29,2,24,"['death metal', 'doom metal', 'gothic metal', 'metal', 'uk doom metal']"
2001-04-06,EGOIŚCI,Agressiva 69 i Edyta Bartosiewicz,23,12,25,['Other']
2001-04-06,RZEKA MARZEN,Beata,19,5,26,[]
2001-04-06,PATH,Apocalyptica,30,2,27,"['alternative metal', 'bow pop', 'cello', 'finnish metal', 'nu metal', 'symphonic metal']"
2001-04-06,AIN'T GONNA STAND FOR IT,Eric Clapton,15,8,28,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
2001-04-06,CRUISIN,Gwyneth Paltrow & Huey Lewis,N,1,29,['Other']
2001-04-06,DWÓJNIA,Voo Voo,28,2,30,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2001-04-13,A THOUSAND YEARS,Sting,2,11,1,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-04-13,MALCZIKI,Yugoton & Kazik,1,12,2,['Other']
2001-04-13,CHINSKIE MORZE,Maanam,4,8,3,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-04-13,IMITATION OF LIFE,R.E.M.,14,2,4,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-04-13,BEAUTIFUL DAY,U2,5,32,5,"['irish rock', 'permanent wave', 'rock']"
2001-04-13,NATALIA W BROOKLINIE,El Doopa,3,15,6,['Other']
2001-04-13,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,8,6,7,['permanent wave']
2001-04-13,KING OF SORROW,Sade,6,11,8,"['british soul', 'neo soul', 'sophisti-pop']"
2001-04-13,"GDYBYM WIEDZIAŁ, TO CO WIEM",Kazik,7,25,9,['polish punk']
2001-04-13,HERE WITH ME,Dido,13,5,10,['pop rock']
2001-04-13,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,10,2,11,['Other']
2001-04-13,THANK YOU,Dido,9,13,12,['pop rock']
2001-04-13,DON'T PANIC,Coldplay,15,5,13,"['permanent wave', 'pop']"
2001-04-13,STUCK IN A MOMENT YOU CAN'T GET OUT OF,U2,17,18,14,"['irish rock', 'permanent wave', 'rock']"
2001-04-13,ROAD TRIPPIN',Red Hot Chili Peppers,11,20,15,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
